Date,IT Dep.,CostElement,Country,Forecast
1/04/2020,R1,Telecomm,Canada,110
1/05/2020,R1,Telecomm,Canada,"1,040"
1/06/2020,R1,Telecomm,Canada,24
1/07/2020,R1,Telecomm,Canada,175
1/08/2020,R1,Telecomm,Canada,175
1/09/2020,R1,Telecomm,Canada,175
1/10/2020,R1,Telecomm,Canada,175
1/11/2020,R1,Telecomm,Canada,175
1/12/2020,R1,Telecomm,Canada,175
1/07/2020,R1,Telecomm,Germany,48
1/08/2020,R1,Telecomm,Germany,48
1/09/2020,R1,Telecomm,Germany,48
1/10/2020,R1,Telecomm,Germany,48
1/11/2020,R1,Telecomm,Germany,48
1/12/2020,R1,Telecomm,Germany,48
1/01/2020,R1,Telecomm,Italy,12
1/02/2020,R1,Telecomm,Italy,8
1/03/2020,R1,Telecomm,Italy,412
1/04/2020,R1,Telecomm,Italy,67
1/05/2020,R1,Telecomm,Italy,216
1/06/2020,R1,Telecomm,Italy,-6
1/07/2020,R1,Telecomm,Italy,48
1/08/2020,R1,Telecomm,Italy,48
1/09/2020,R1,Telecomm,Italy,48
1/10/2020,R1,Telecomm,Italy,48
1/11/2020,R1,Telecomm,Italy,48
1/12/2020,R1,Telecomm,Italy,48
1/07/2020,R1,Telecomm,Spain,96
1/08/2020,R1,Telecomm,Spain,96
1/09/2020,R1,Telecomm,Spain,96
1/10/2020,R1,Telecomm,Spain,96
1/11/2020,R1,Telecomm,Spain,96
1/12/2020,R1,Telecomm,Spain,96
1/01/2020,R1,Telecomm,United Kingdom,126
1/02/2020,R1,Telecomm,United Kingdom,-131
1/07/2020,R1,Training,Austria,36
1/08/2020,R1,Training,Austria,36
1/09/2020,R1,Training,Austria,36
1/10/2020,R1,Training,Austria,36
1/11/2020,R1,Training,Austria,36
1/12/2020,R1,Training,Austria,36
1/07/2020,R1,Training,Belgium,108
1/08/2020,R1,Training,Belgium,108
1/09/2020,R1,Training,Belgium,108
1/10/2020,R1,Training,Belgium,108
1/11/2020,R1,Training,Belgium,108
1/12/2020,R1,Training,Belgium,108
1/07/2020,R1,Training,Canada,140
1/08/2020,R1,Training,Canada,140
1/09/2020,R1,Training,Canada,140
1/10/2020,R1,Training,Canada,140
1/11/2020,R1,Training,Canada,140
1/12/2020,R1,Training,Canada,140
1/07/2020,R1,Training,Germany,36
1/08/2020,R1,Training,Germany,36
1/09/2020,R1,Training,Germany,36
1/10/2020,R1,Training,Germany,36
1/11/2020,R1,Training,Germany,36
1/12/2020,R1,Training,Germany,36
1/07/2020,R1,Training,Italy,36
1/08/2020,R1,Training,Italy,36
1/09/2020,R1,Training,Italy,36
1/10/2020,R1,Training,Italy,36
1/11/2020,R1,Training,Italy,36
1/12/2020,R1,Training,Italy,36
1/07/2020,R1,Training,Spain,72
1/08/2020,R1,Training,Spain,72
1/09/2020,R1,Training,Spain,72
1/10/2020,R1,Training,Spain,72
1/11/2020,R1,Training,Spain,72
1/12/2020,R1,Training,Spain,72
1/02/2020,R1,Travel,Austria,19
1/03/2020,R1,Travel,Austria,59
1/04/2020,R1,Travel,Austria,241
1/07/2020,R1,Travel,Austria,239
1/08/2020,R1,Travel,Austria,239
1/09/2020,R1,Travel,Austria,239
1/10/2020,R1,Travel,Austria,239
1/11/2020,R1,Travel,Austria,239
1/12/2020,R1,Travel,Austria,239
1/01/2020,R1,Travel,Belgium,459
1/02/2020,R1,Travel,Belgium,501
1/03/2020,R1,Travel,Belgium,181
1/04/2020,R1,Travel,Belgium,"1,116"
1/05/2020,R1,Travel,Belgium,36
1/06/2020,R1,Travel,Belgium,"1,704"
1/07/2020,R1,Travel,Belgium,718
1/08/2020,R1,Travel,Belgium,718
1/09/2020,R1,Travel,Belgium,718
1/10/2020,R1,Travel,Belgium,718
1/11/2020,R1,Travel,Belgium,718
1/12/2020,R1,Travel,Belgium,718
1/01/2020,R1,Travel,Canada,606
1/02/2020,R1,Travel,Canada,125
1/03/2020,R1,Travel,Canada,"3,867"
1/04/2020,R1,Travel,Canada,"4,749"
1/05/2020,R1,Travel,Canada,"1,999"
1/07/2020,R1,Travel,Canada,934
1/08/2020,R1,Travel,Canada,934
1/09/2020,R1,Travel,Canada,934
1/10/2020,R1,Travel,Canada,934
1/11/2020,R1,Travel,Canada,934
1/12/2020,R1,Travel,Canada,936
1/03/2020,R1,Travel,Germany,315
1/04/2020,R1,Travel,Germany,300
1/05/2020,R1,Travel,Germany,289
1/06/2020,R1,Travel,Germany,352
1/07/2020,R1,Travel,Germany,239
1/08/2020,R1,Travel,Germany,239
1/09/2020,R1,Travel,Germany,239
1/10/2020,R1,Travel,Germany,239
1/11/2020,R1,Travel,Germany,239
1/12/2020,R1,Travel,Germany,239
1/03/2020,R1,Travel,Italy,360
1/04/2020,R1,Travel,Italy,163
1/07/2020,R1,Travel,Italy,239
1/08/2020,R1,Travel,Italy,239
1/09/2020,R1,Travel,Italy,239
1/10/2020,R1,Travel,Italy,239
1/11/2020,R1,Travel,Italy,239
1/12/2020,R1,Travel,Italy,239
1/03/2020,R1,Travel,Spain,93
1/04/2020,R1,Travel,Spain,505
1/05/2020,R1,Travel,Spain,126
1/06/2020,R1,Travel,Spain,11
1/07/2020,R1,Travel,Spain,479
1/08/2020,R1,Travel,Spain,479
1/09/2020,R1,Travel,Spain,479
1/10/2020,R1,Travel,Spain,479
1/11/2020,R1,Travel,Spain,479
1/12/2020,R1,Travel,Spain,479
1/01/2020,R1,Travel,United Kingdom,287
1/02/2020,R1,Travel,United Kingdom,-297
1/01/2020,R1,Vehicles,Belgium,"1,171"
1/02/2020,R1,Vehicles,Belgium,942
1/03/2020,R1,Vehicles,Belgium,945
1/04/2020,R1,Vehicles,Belgium,"1,657"
1/05/2020,R1,Vehicles,Belgium,"1,284"
1/06/2020,R1,Vehicles,Belgium,990
1/02/2020,R1,Vehicles,Canada,4
1/03/2020,R1,Vehicles,Canada,6
1/04/2020,R1,Vehicles,Canada,11
1/01/2020,R1,Vehicles,United Kingdom,1
1/02/2020,R1,Vehicles,United Kingdom,-1
1/03/2020,R1,Vehicles,United Kingdom,-1
1/06/2020,R2,Amortization,Mexico,54
1/07/2020,R2,Amortization,Mexico,-9
1/08/2020,R2,Amortization,Mexico,-9
1/09/2020,R2,Amortization,Mexico,-9
1/10/2020,R2,Amortization,Mexico,-9
1/11/2020,R2,Amortization,Mexico,-9
1/12/2020,R2,Amortization,Mexico,-9
1/01/2020,R2,Amortization,United Kingdom,"26,269"
1/02/2020,R2,Amortization,United Kingdom,"27,150"
1/03/2020,R2,Amortization,United Kingdom,"35,314"
1/04/2020,R2,Amortization,United Kingdom,"35,157"
1/05/2020,R2,Amortization,United Kingdom,"36,586"
1/06/2020,R2,Amortization,United Kingdom,"36,050"
1/07/2020,R2,Amortization,United Kingdom,"35,820"
1/08/2020,R2,Amortization,United Kingdom,"35,820"
1/09/2020,R2,Amortization,United Kingdom,"35,820"
1/10/2020,R2,Amortization,United Kingdom,"35,820"
1/11/2020,R2,Amortization,United Kingdom,"35,820"
1/12/2020,R2,Amortization,United Kingdom,"35,820"
1/01/2020,R2,Amortization,USA,"1,901,984"
1/02/2020,R2,Amortization,USA,"1,901,995"
1/03/2020,R2,Amortization,USA,"1,911,940"
1/04/2020,R2,Amortization,USA,"1,927,035"
1/05/2020,R2,Amortization,USA,"1,921,968"
1/06/2020,R2,Amortization,USA,"1,913,289"
1/07/2020,R2,Amortization,USA,"1,929,800"
1/08/2020,R2,Amortization,USA,"2,002,506"
1/09/2020,R2,Amortization,USA,"2,037,506"
1/10/2020,R2,Amortization,USA,"2,037,506"
1/11/2020,R2,Amortization,USA,"2,055,721"
1/12/2020,R2,Amortization,USA,"2,055,721"
1/01/2020,R2,CAPEX,United Kingdom,"-8,021"
1/02/2020,R2,CAPEX,United Kingdom,"8,030"
1/03/2020,R2,CAPEX,United Kingdom,"8,483"
1/07/2020,R2,CAPEX,United Kingdom,"-30,000"
1/08/2020,R2,CAPEX,United Kingdom,"-30,000"
1/09/2020,R2,CAPEX,United Kingdom,"-30,000"
1/10/2020,R2,CAPEX,United Kingdom,"-30,000"
1/11/2020,R2,CAPEX,United Kingdom,"-30,000"
1/12/2020,R2,CAPEX,United Kingdom,"-8,400"
1/01/2020,R2,CAPEX,USA,"3,830"
1/02/2020,R2,CAPEX,USA,"-64,703"
1/03/2020,R2,CAPEX,USA,"-578,433"
1/04/2020,R2,CAPEX,USA,"-167,620"
1/05/2020,R2,CAPEX,USA,"23,513"
1/06/2020,R2,CAPEX,USA,"-762,322"
1/07/2020,R2,CAPEX,USA,"-118,963"
1/08/2020,R2,CAPEX,USA,"-128,950"
1/09/2020,R2,CAPEX,USA,"-126,694"
1/10/2020,R2,CAPEX,USA,"-114,723"
1/11/2020,R2,CAPEX,USA,"-98,013"
1/12/2020,R2,CAPEX,USA,"-97,338"
1/01/2020,R2,Depreciation,Brazil,"9,804"
1/02/2020,R2,Depreciation,Brazil,"10,477"
1/03/2020,R2,Depreciation,Brazil,"10,579"
1/04/2020,R2,Depreciation,Brazil,"10,492"
1/05/2020,R2,Depreciation,Brazil,"10,728"
1/06/2020,R2,Depreciation,Brazil,"6,824"
1/07/2020,R2,Depreciation,Brazil,"5,337"
1/08/2020,R2,Depreciation,Brazil,"5,337"
1/09/2020,R2,Depreciation,Brazil,"5,337"
1/10/2020,R2,Depreciation,Brazil,"5,337"
1/11/2020,R2,Depreciation,Brazil,"5,337"
1/12/2020,R2,Depreciation,Brazil,"5,337"
1/01/2020,R2,Depreciation,Mexico,2
1/02/2020,R2,Depreciation,Mexico,2
1/03/2020,R2,Depreciation,Mexico,2
1/04/2020,R2,Depreciation,Mexico,2
1/05/2020,R2,Depreciation,Mexico,2
1/06/2020,R2,Depreciation,Mexico,150
1/07/2020,R2,Depreciation,Mexico,"4,920"
1/08/2020,R2,Depreciation,Mexico,"4,920"
1/09/2020,R2,Depreciation,Mexico,"4,920"
1/10/2020,R2,Depreciation,Mexico,"4,920"
1/11/2020,R2,Depreciation,Mexico,"4,920"
1/12/2020,R2,Depreciation,Mexico,"4,920"
1/01/2020,R2,Depreciation,United Kingdom,220
1/02/2020,R2,Depreciation,United Kingdom,227
1/03/2020,R2,Depreciation,United Kingdom,156
1/04/2020,R2,Depreciation,United Kingdom,156
1/05/2020,R2,Depreciation,United Kingdom,162
1/06/2020,R2,Depreciation,United Kingdom,160
1/07/2020,R2,Depreciation,United Kingdom,180
1/08/2020,R2,Depreciation,United Kingdom,180
1/09/2020,R2,Depreciation,United Kingdom,180
1/10/2020,R2,Depreciation,United Kingdom,180
1/11/2020,R2,Depreciation,United Kingdom,180
1/12/2020,R2,Depreciation,United Kingdom,180
1/01/2020,R2,Depreciation,USA,"87,104"
1/02/2020,R2,Depreciation,USA,"88,593"
1/03/2020,R2,Depreciation,USA,"89,153"
1/04/2020,R2,Depreciation,USA,"89,153"
1/05/2020,R2,Depreciation,USA,"89,153"
1/06/2020,R2,Depreciation,USA,"78,831"
1/07/2020,R2,Depreciation,USA,"238,819"
1/08/2020,R2,Depreciation,USA,"89,963"
1/09/2020,R2,Depreciation,USA,"95,963"
1/10/2020,R2,Depreciation,USA,"95,963"
1/11/2020,R2,Depreciation,USA,"95,963"
1/12/2020,R2,Depreciation,USA,"95,963"
1/01/2020,R2,Employee Performance,USA,88
1/02/2020,R2,Employee Performance,USA,458
1/03/2020,R2,Employee Performance,USA,848
1/04/2020,R2,Employee Performance,USA,699
1/05/2020,R2,Employee Performance,USA,546
1/06/2020,R2,Employee Performance,USA,319
1/07/2020,R2,Employee Performance,USA,950
1/08/2020,R2,Employee Performance,USA,950
1/09/2020,R2,Employee Performance,USA,950
1/10/2020,R2,Employee Performance,USA,913
1/11/2020,R2,Employee Performance,USA,914
1/12/2020,R2,Employee Performance,USA,"2,594"
1/01/2020,R2,External Labor,Brazil,"9,560"
1/02/2020,R2,External Labor,Brazil,"21,993"
1/03/2020,R2,External Labor,Brazil,"25,075"
1/04/2020,R2,External Labor,Brazil,"10,559"
1/05/2020,R2,External Labor,Brazil,"23,423"
1/06/2020,R2,External Labor,Brazil,"26,483"
1/07/2020,R2,External Labor,Brazil,"11,638"
1/08/2020,R2,External Labor,Brazil,"11,638"
1/09/2020,R2,External Labor,Brazil,"11,638"
1/10/2020,R2,External Labor,Brazil,"11,638"
1/11/2020,R2,External Labor,Brazil,"11,638"
1/12/2020,R2,External Labor,Brazil,"11,638"
1/01/2020,R2,External Labor,France,"2,332"
1/02/2020,R2,External Labor,France,93
1/03/2020,R2,External Labor,France,"1,456"
1/05/2020,R2,External Labor,France,"7,451"
1/01/2020,R2,External Labor,Mexico,670
1/02/2020,R2,External Labor,Mexico,689
1/03/2020,R2,External Labor,Mexico,"1,747"
1/04/2020,R2,External Labor,Mexico,"2,677"
1/05/2020,R2,External Labor,Mexico,"2,103"
1/06/2020,R2,External Labor,Mexico,"34,003"
1/07/2020,R2,External Labor,Mexico,"-2,350"
1/08/2020,R2,External Labor,Mexico,"-2,350"
1/09/2020,R2,External Labor,Mexico,"-2,350"
1/10/2020,R2,External Labor,Mexico,"-2,350"
1/11/2020,R2,External Labor,Mexico,"-2,350"
1/12/2020,R2,External Labor,Mexico,"-2,350"
1/01/2020,R2,External Labor,Switzerland,75
1/02/2020,R2,External Labor,Switzerland,10
1/03/2020,R2,External Labor,Switzerland,"2,487"
1/04/2020,R2,External Labor,Switzerland,"-1,471"
1/07/2020,R2,External Labor,Switzerland,"1,020"
1/08/2020,R2,External Labor,Switzerland,"1,020"
1/09/2020,R2,External Labor,Switzerland,"1,020"
1/10/2020,R2,External Labor,Switzerland,"1,020"
1/11/2020,R2,External Labor,Switzerland,"1,020"
1/12/2020,R2,External Labor,Switzerland,"1,020"
1/01/2020,R2,External Labor,United Kingdom,"11,459"
1/02/2020,R2,External Labor,United Kingdom,"42,316"
1/03/2020,R2,External Labor,United Kingdom,"54,673"
1/04/2020,R2,External Labor,United Kingdom,"29,085"
1/05/2020,R2,External Labor,United Kingdom,"48,792"
1/06/2020,R2,External Labor,United Kingdom,"76,321"
1/07/2020,R2,External Labor,United Kingdom,"60,055"
1/08/2020,R2,External Labor,United Kingdom,"45,955"
1/09/2020,R2,External Labor,United Kingdom,"45,956"
1/10/2020,R2,External Labor,United Kingdom,"45,956"
1/11/2020,R2,External Labor,United Kingdom,"45,956"
1/12/2020,R2,External Labor,United Kingdom,"45,956"
1/01/2020,R2,External Labor,USA,"483,752"
1/02/2020,R2,External Labor,USA,"436,971"
1/03/2020,R2,External Labor,USA,"877,819"
1/04/2020,R2,External Labor,USA,"677,266"
1/05/2020,R2,External Labor,USA,"831,970"
1/06/2020,R2,External Labor,USA,"1,341,207"
1/07/2020,R2,External Labor,USA,"656,645"
1/08/2020,R2,External Labor,USA,"935,808"
1/09/2020,R2,External Labor,USA,"961,308"
1/10/2020,R2,External Labor,USA,"1,040,673"
1/11/2020,R2,External Labor,USA,"939,039"
1/12/2020,R2,External Labor,USA,"894,039"
1/07/2020,R2,Hardware,United Kingdom,563
1/08/2020,R2,Hardware,United Kingdom,563
1/09/2020,R2,Hardware,United Kingdom,563
1/10/2020,R2,Hardware,United Kingdom,563
1/11/2020,R2,Hardware,United Kingdom,563
1/12/2020,R2,Hardware,United Kingdom,563
1/01/2020,R2,Hardware,USA,86
1/02/2020,R2,Hardware,USA,"11,213"
1/03/2020,R2,Hardware,USA,"10,892"
1/04/2020,R2,Hardware,USA,"7,481"
1/05/2020,R2,Hardware,USA,"37,756"
1/06/2020,R2,Hardware,USA,"7,623"
1/07/2020,R2,Hardware,USA,"12,193"
1/08/2020,R2,Hardware,USA,"25,093"
1/09/2020,R2,Hardware,USA,"12,193"
1/10/2020,R2,Hardware,USA,"12,193"
1/11/2020,R2,Hardware,USA,"12,193"
1/12/2020,R2,Hardware,USA,"12,193"
1/01/2020,R2,Hardware Maintenance,Brazil,516
1/02/2020,R2,Hardware Maintenance,Brazil,"2,549"
1/03/2020,R2,Hardware Maintenance,Brazil,"2,701"
1/04/2020,R2,Hardware Maintenance,Brazil,"1,328"
1/05/2020,R2,Hardware Maintenance,Brazil,"1,069"
1/06/2020,R2,Hardware Maintenance,Brazil,594
1/07/2020,R2,Hardware Maintenance,Brazil,"3,281"
1/08/2020,R2,Hardware Maintenance,Brazil,"3,902"
1/09/2020,R2,Hardware Maintenance,Brazil,"3,281"
1/10/2020,R2,Hardware Maintenance,Brazil,"4,381"
1/11/2020,R2,Hardware Maintenance,Brazil,"3,281"
1/12/2020,R2,Hardware Maintenance,Brazil,"6,171"
1/05/2020,R2,Hardware Maintenance,Italy,"7,156"
1/06/2020,R2,Hardware Maintenance,Italy,"1,726"
1/01/2020,R2,Hardware Maintenance,USA,113
1/02/2020,R2,Hardware Maintenance,USA,128
1/03/2020,R2,Hardware Maintenance,USA,203
1/04/2020,R2,Hardware Maintenance,USA,113
1/05/2020,R2,Hardware Maintenance,USA,119
1/06/2020,R2,Hardware Maintenance,USA,132
1/01/2020,R2,Inbound Allocations,Brazil,318
1/02/2020,R2,Inbound Allocations,Brazil,316
1/03/2020,R2,Inbound Allocations,Brazil,319
1/04/2020,R2,Inbound Allocations,Brazil,324
1/05/2020,R2,Inbound Allocations,Brazil,334
1/06/2020,R2,Inbound Allocations,Brazil,332
1/07/2020,R2,Inbound Allocations,Brazil,268
1/08/2020,R2,Inbound Allocations,Brazil,268
1/09/2020,R2,Inbound Allocations,Brazil,268
1/10/2020,R2,Inbound Allocations,Brazil,268
1/11/2020,R2,Inbound Allocations,Brazil,268
1/12/2020,R2,Inbound Allocations,Brazil,268
1/01/2020,R2,Inbound Allocations,Spain,"1,342"
1/02/2020,R2,Inbound Allocations,Spain,"1,384"
1/03/2020,R2,Inbound Allocations,Spain,"1,389"
1/04/2020,R2,Inbound Allocations,Spain,"1,424"
1/05/2020,R2,Inbound Allocations,Spain,"1,495"
1/06/2020,R2,Inbound Allocations,Spain,"1,442"
1/01/2020,R2,Internal Labor,Belgium,"4,215"
1/02/2020,R2,Internal Labor,Belgium,"4,438"
1/03/2020,R2,Internal Labor,Belgium,"2,986"
1/04/2020,R2,Internal Labor,Belgium,"4,163"
1/05/2020,R2,Internal Labor,Belgium,"4,891"
1/06/2020,R2,Internal Labor,Belgium,"4,893"
1/07/2020,R2,Internal Labor,Belgium,"3,908"
1/08/2020,R2,Internal Labor,Belgium,"3,908"
1/09/2020,R2,Internal Labor,Belgium,"3,908"
1/10/2020,R2,Internal Labor,Belgium,"3,908"
1/11/2020,R2,Internal Labor,Belgium,"3,908"
1/12/2020,R2,Internal Labor,Belgium,"3,908"
1/01/2020,R2,Internal Labor,Brazil,"11,976"
1/02/2020,R2,Internal Labor,Brazil,"11,345"
1/03/2020,R2,Internal Labor,Brazil,"10,579"
1/04/2020,R2,Internal Labor,Brazil,"21,842"
1/05/2020,R2,Internal Labor,Brazil,"14,287"
1/06/2020,R2,Internal Labor,Brazil,"17,868"
1/07/2020,R2,Internal Labor,Brazil,"35,896"
1/08/2020,R2,Internal Labor,Brazil,"35,987"
1/09/2020,R2,Internal Labor,Brazil,"35,962"
1/10/2020,R2,Internal Labor,Brazil,"35,962"
1/11/2020,R2,Internal Labor,Brazil,"35,962"
1/12/2020,R2,Internal Labor,Brazil,"35,595"
1/01/2020,R2,Internal Labor,Germany,"11,630"
1/02/2020,R2,Internal Labor,Germany,"-14,552"
1/03/2020,R2,Internal Labor,Germany,"1,717"
1/04/2020,R2,Internal Labor,Germany,"1,760"
1/05/2020,R2,Internal Labor,Germany,"1,848"
1/06/2020,R2,Internal Labor,Germany,"1,782"
1/01/2020,R2,Internal Labor,Italy,"2,241"
1/02/2020,R2,Internal Labor,Italy,"2,651"
1/03/2020,R2,Internal Labor,Italy,"1,835"
1/04/2020,R2,Internal Labor,Italy,"2,138"
1/05/2020,R2,Internal Labor,Italy,"2,562"
1/06/2020,R2,Internal Labor,Italy,"2,367"
1/07/2020,R2,Internal Labor,Italy,"1,987"
1/08/2020,R2,Internal Labor,Italy,"1,987"
1/09/2020,R2,Internal Labor,Italy,"1,987"
1/10/2020,R2,Internal Labor,Italy,"1,987"
1/11/2020,R2,Internal Labor,Italy,"1,987"
1/12/2020,R2,Internal Labor,Italy,"1,987"
1/01/2020,R2,Internal Labor,Spain,"4,894"
1/02/2020,R2,Internal Labor,Spain,"5,047"
1/03/2020,R2,Internal Labor,Spain,"5,166"
1/04/2020,R2,Internal Labor,Spain,"-4,004"
1/05/2020,R2,Internal Labor,Spain,"5,561"
1/06/2020,R2,Internal Labor,Spain,"2,339"
1/07/2020,R2,Internal Labor,Spain,"6,513"
1/08/2020,R2,Internal Labor,Spain,"6,513"
1/09/2020,R2,Internal Labor,Spain,"6,513"
1/10/2020,R2,Internal Labor,Spain,"6,513"
1/11/2020,R2,Internal Labor,Spain,"6,513"
1/12/2020,R2,Internal Labor,Spain,"6,513"
1/01/2020,R2,Internal Labor,Switzerland,"5,411"
1/02/2020,R2,Internal Labor,Switzerland,"6,799"
1/03/2020,R2,Internal Labor,Switzerland,"5,461"
1/04/2020,R2,Internal Labor,Switzerland,"5,510"
1/05/2020,R2,Internal Labor,Switzerland,"7,340"
1/06/2020,R2,Internal Labor,Switzerland,"5,935"
1/07/2020,R2,Internal Labor,Switzerland,"6,075"
1/08/2020,R2,Internal Labor,Switzerland,"6,075"
1/09/2020,R2,Internal Labor,Switzerland,"6,075"
1/10/2020,R2,Internal Labor,Switzerland,"6,075"
1/11/2020,R2,Internal Labor,Switzerland,"6,075"
1/12/2020,R2,Internal Labor,Switzerland,"6,075"
1/01/2020,R2,Internal Labor,United Kingdom,"78,262"
1/02/2020,R2,Internal Labor,United Kingdom,"72,637"
1/03/2020,R2,Internal Labor,United Kingdom,"66,538"
1/04/2020,R2,Internal Labor,United Kingdom,"75,592"
1/05/2020,R2,Internal Labor,United Kingdom,"81,162"
1/06/2020,R2,Internal Labor,United Kingdom,"71,291"
1/07/2020,R2,Internal Labor,United Kingdom,"81,000"
1/08/2020,R2,Internal Labor,United Kingdom,"81,000"
1/09/2020,R2,Internal Labor,United Kingdom,"81,000"
1/10/2020,R2,Internal Labor,United Kingdom,"81,000"
1/11/2020,R2,Internal Labor,United Kingdom,"81,000"
1/12/2020,R2,Internal Labor,United Kingdom,"81,000"
1/01/2020,R2,Internal Labor,USA,"528,536"
1/02/2020,R2,Internal Labor,USA,"404,009"
1/03/2020,R2,Internal Labor,USA,"714,025"
1/04/2020,R2,Internal Labor,USA,"542,728"
1/05/2020,R2,Internal Labor,USA,"329,611"
1/06/2020,R2,Internal Labor,USA,"639,838"
1/07/2020,R2,Internal Labor,USA,"526,954"
1/08/2020,R2,Internal Labor,USA,"526,888"
1/09/2020,R2,Internal Labor,USA,"525,459"
1/10/2020,R2,Internal Labor,USA,"537,818"
1/11/2020,R2,Internal Labor,USA,"534,772"
1/12/2020,R2,Internal Labor,USA,"531,849"
1/01/2020,R2,Legal,USA,"6,090"
1/06/2020,R2,Legal,USA,"6,273"
1/01/2020,R2,Moving,USA,39
1/02/2020,R2,Moving,USA,"3,288"
1/03/2020,R2,Moving,USA,"19,986"
1/04/2020,R2,Moving,USA,"1,539"
1/05/2020,R2,Moving,USA,"3,131"
1/06/2020,R2,Moving,USA,"3,016"
1/02/2020,R2,Other,Belgium,27
1/03/2020,R2,Other,Belgium,31
1/04/2020,R2,Other,Belgium,41
1/05/2020,R2,Other,Belgium,37
1/06/2020,R2,Other,Belgium,38
1/01/2020,R2,Other,Brazil,367
1/02/2020,R2,Other,Brazil,"4,515"
1/03/2020,R2,Other,Brazil,627
1/04/2020,R2,Other,Brazil,714
1/05/2020,R2,Other,Brazil,"2,371"
1/06/2020,R2,Other,Brazil,"2,369"
1/07/2020,R2,Other,Brazil,"1,512"
1/08/2020,R2,Other,Brazil,"1,512"
1/09/2020,R2,Other,Brazil,"1,512"
1/10/2020,R2,Other,Brazil,"1,512"
1/11/2020,R2,Other,Brazil,"1,512"
1/12/2020,R2,Other,Brazil,"1,512"
1/02/2020,R2,Other,Germany,61
1/02/2020,R2,Other,Italy,"1,656"
1/03/2020,R2,Other,Italy,"-1,656"
1/03/2020,R2,Other,Spain,114
1/06/2020,R2,Other,Spain,107
1/03/2020,R2,Other,Switzerland,12
1/01/2020,R2,Other,United Kingdom,"10,893"
1/02/2020,R2,Other,United Kingdom,"-6,914"
1/03/2020,R2,Other,United Kingdom,"2,825"
1/04/2020,R2,Other,United Kingdom,"17,806"
1/05/2020,R2,Other,United Kingdom,661
1/06/2020,R2,Other,United Kingdom,-688
1/07/2020,R2,Other,United Kingdom,"1,364"
1/08/2020,R2,Other,United Kingdom,"1,364"
1/09/2020,R2,Other,United Kingdom,"1,364"
1/10/2020,R2,Other,United Kingdom,"1,364"
1/11/2020,R2,Other,United Kingdom,"1,364"
1/12/2020,R2,Other,United Kingdom,"1,364"
1/01/2020,R2,Other,USA,-413
1/02/2020,R2,Other,USA,"-1,060"
1/03/2020,R2,Other,USA,"45,899"
1/04/2020,R2,Other,USA,"-2,140"
1/05/2020,R2,Other,USA,"-1,738"
1/06/2020,R2,Other,USA,498
1/07/2020,R2,Other,USA,"16,698"
1/08/2020,R2,Other,USA,"16,698"
1/09/2020,R2,Other,USA,"10,698"
1/10/2020,R2,Other,USA,"16,698"
1/11/2020,R2,Other,USA,"16,698"
1/12/2020,R2,Other,USA,"16,698"
1/06/2020,R2,Outbound Allocations,USA,"-101,234"
1/01/2020,R2,Project Expenses,USA,"33,538"
1/02/2020,R2,Project Expenses,USA,"-31,891"
1/03/2020,R2,Project Expenses,USA,"23,747"
1/04/2020,R2,Project Expenses,USA,"21,559"
1/05/2020,R2,Project Expenses,USA,"119,396"
1/06/2020,R2,Project Expenses,USA,"39,101"
1/01/2020,R2,Recognition,Brazil,989
1/02/2020,R2,Recognition,Brazil,65
1/03/2020,R2,Recognition,Brazil,"1,772"
1/04/2020,R2,Recognition,Brazil,561
1/07/2020,R2,Recognition,Brazil,-565
1/08/2020,R2,Recognition,Brazil,-565
1/09/2020,R2,Recognition,Brazil,-565
1/10/2020,R2,Recognition,Brazil,-565
1/11/2020,R2,Recognition,Brazil,-565
1/12/2020,R2,Recognition,Brazil,-565
1/01/2020,R2,Recognition,USA,35
1/03/2020,R2,Recognition,USA,160
1/05/2020,R2,Recognition,USA,242
1/06/2020,R2,Recognition,USA,29
1/07/2020,R2,Recognition,USA,359
1/08/2020,R2,Recognition,USA,359
1/09/2020,R2,Recognition,USA,360
1/10/2020,R2,Recognition,USA,360
1/11/2020,R2,Recognition,USA,360
1/12/2020,R2,Recognition,USA,360
1/01/2020,R2,Severance,Brazil,731
1/02/2020,R2,Severance,Brazil,640
