Backorder Risk;Distribution Center;Location;Product ID;Risk Score
75;Center H;Greater China;10026487;High
75;Center H;Greater China;10026787;High
75;Center H;Japan;10029197;High
75;Center H;Japan;10030107;High
75;Center H;Japan;10030577;High
75;Center H;Japan;10030717;High
75;Center H;Japan;10031377;High
75;Center H;Japan;10043437;Low
75;Center H;Japan;10043987;Low
75;Center H;Japan;10044237;Low
75;Center H;Japan;10044317;Low
75;Center H;Japan;10044347;Low
75;Center H;Japan;10045177;Low
75;Center H;SouthAfrica;10045847;Low
75;Center H;SouthAfrica;10045848;Low
75;Center H;SouthAfrica;10046114;Low
75;Center H;SouthAfrica;10046274;Low
75;Center H;SouthAfrica;10046528;Low
75;Center H;SouthAfrica;10046948;Low
75;Center H;SouthAfrica;10047394;Low
75;Center H;SouthAfrica;10047667;Low
75;Center H;SouthAfrica;10047854;Low
75;Center H;SouthAfrica;10047947;High
75;Center H;SouthAfrica;10048228;Low
75;Center H;SouthAfrica;10048419;Low
75;Center H;SouthAfrica;10048459;High
75;Center H;SouthAfrica;10048688;Low
75;Center H;SouthAfrica;10048759;Low
75;Center H;SouthAfrica;10048768;Low
75;Center H;SouthAfrica;10048778;Low
75;Center H;SouthAfrica;10048798;Low
75;Center H;SouthAfrica;10049219;Low
75;Center H;SouthAfrica;10049399;Low
75;Center H;SouthAfrica;10049579;Low
75;Center H;SouthAfrica;10049594;Low
75;Center H;SouthAfrica;10049654;Low
75;Center H;SouthAfrica;10049839;Low
75;Center H;SouthAfrica;10049868;Low
75;Center H;SouthAfrica;10049907;Low
75;Center H;SouthAfrica;10050319;Low
75;Center H;Spain;10019497;High
75;Center H;Spain;10020597;High
75;Center H;Spain;10020677;High
75;Center H;Spain;10020737;High
75;Center H;Spain;10021797;High
75;Center H;Spain;10021927;High
75;Center H;Spain;10022027;High
75;Center H;Spain;10022257;High
75;Center H;Spain;10041817;Low
75;Center H;UK;10017157;High
75;Center H;UK;10018217;High
75;Center H;UK;10018287;High
75;Center H;USA;10000617;High
75;Center H;USA;10000717;High
75;Center H;USA;10002017;High
75;Center H;USA;10002557;High
75;Center H;USA;10002567;High
75;Center H;USA;10003497;High
75;Center H;USA;10003827;High
75;Center H;USA;10004687;High
75;Center H;USA;10004867;High
75;Center H;USA;10004877;High
75;Center H;USA;10005057;High
75;Center H;USA;10005907;High
75;Center H;USA;10006507;High
75;Center H;USA;10006777;High
75;Center H;USA;10007107;High
75;Center H;USA;10008107;High
75;Center H;USA;10008447;High
75;Center H;USA;10008597;High
75;Center H;USA;10009197;High
75;Center H;USA;10009237;High
75;Center H;USA;10009297;High
75;Center H;USA;10010047;High
75;Center H;USA;10010527;High
75;Center H;USA;10011477;High
75;Center H;USA;10012247;High
75;Center H;USA;10012497;High
75;Center H;USA;10013107;High
75;Center H;USA;10013127;High
75;Center H;USA;10013267;High
75;Center H;USA;10013567;High
75;Center H;USA;10013867;High
75;Center H;USA;10014097;High
75;Center H;USA;10014917;High
75;Center H;USA;10015437;High
75;Center H;USA;10015467;High
75;Center H;USA;10015607;High
75;Center H;USA;10031547;High
75;Center H;USA;10032447;High
75;Center H;USA;10033267;High
75;Center H;USA;10033487;High
75;Center H;USA;10034117;High
75;Center H;USA;10034397;High
75;Center H;USA;10034407;High
75;Center H;USA;10034887;High
75;Center H;USA;10035797;High
75;Center H;USA;10036137;High
75;Center H;USA;10036287;High
75;Center H;USA;10036397;High
75;Center H;USA;10036437;High
75;Center H;USA;10037217;High
75;Center H;USA;10037367;High
75;Center H;USA;10037847;High
75;Center H;USA;10038567;High
75;Center H;USA;10039817;High
75;Center H;USA;10040697;Low
75;Center I;Brazil;10050725;High
75;Center I;France;10018848;High
75;Center I;France;10018958;High
75;Center I;France;10019298;High
75;Center I;France;10019448;High
75;Center I;France;10040888;Low
75;Center I;France;10040948;Low
75;Center I;France;10041208;Low
75;Center I;Greater China;10022348;High
75;Center I;Greater China;10022908;High
75;Center I;Greater China;10022988;High
75;Center I;Greater China;10022998;High
75;Center I;Greater China;10023468;High
75;Center I;Greater China;10024098;High
75;Center I;Greater China;10024898;High
75;Center I;Greater China;10024908;High
75;Center I;Greater China;10025328;High
75;Center I;Greater China;10025498;High
75;Center I;Greater China;10025838;High
75;Center I;Greater China;10025888;High
75;Center I;Greater China;10026038;High
75;Center I;Greater China;10026698;High
75;Center I;Greater China;10027338;High
75;Center I;Greater China;10027378;High
75;Center I;Greater China;10042658;Low
75;Center I;Japan;10027558;High
75;Center I;Japan;10028278;High
75;Center I;Japan;10028298;High
75;Center I;Japan;10028758;High
75;Center I;Japan;10029028;High
75;Center I;Japan;10029608;High
75;Center I;Japan;10029768;High
75;Center I;Japan;10029898;High
75;Center I;Japan;10030268;High
75;Center I;Japan;10030298;High
75;Center I;Japan;10030368;High
75;Center I;Japan;10031438;High
75;Center I;Japan;10031488;High
75;Center I;Japan;10043288;Low
75;Center I;Japan;10043598;Low
75;Center I;Japan;10043748;Low
75;Center I;Japan;10043828;Low
75;Center I;Japan;10044448;Low
75;Center I;Japan;10045208;Low
75;Center I;SouthAfrica;10045940;Low
75;Center I;SouthAfrica;10045949;Low
75;Center I;SouthAfrica;10046260;Low
75;Center I;SouthAfrica;10046460;Low
75;Center I;SouthAfrica;10046880;Low
75;Center I;SouthAfrica;10047729;Low
75;Center I;SouthAfrica;10047880;Low
75;Center I;SouthAfrica;10048800;Low
75;Center I;SouthAfrica;10049189;Low
75;Center I;SouthAfrica;10049620;Low
75;Center I;SouthAfrica;10049789;Low
75;Center I;Spain;10019508;High
75;Center I;Spain;10020278;High
75;Center I;Spain;10020948;High
75;Center I;Spain;10020968;High
75;Center I;Spain;10021788;High
75;Center I;Spain;10042118;Low
75;Center I;UK;10017958;High
75;Center I;USA;10000468;High
75;Center I;USA;10000928;High
75;Center I;USA;10000978;High
75;Center I;USA;10001708;High
75;Center I;USA;10002278;High
75;Center I;USA;10002858;High
75;Center I;USA;10003068;High
75;Center I;USA;10003258;High
75;Center I;USA;10003848;High
75;Center I;USA;10004348;High
75;Center I;USA;10004658;High
75;Center I;USA;10004798;High
75;Center I;USA;10005068;High
75;Center I;USA;10005168;High
75;Center I;USA;10005418;High
75;Center I;USA;10005458;High
75;Center I;USA;10005558;High
75;Center I;USA;10005918;High
75;Center I;USA;10006858;High
75;Center I;USA;10007338;High
75;Center I;USA;10007448;High
75;Center I;USA;10007468;High
75;Center I;USA;10008068;High
75;Center I;USA;10008418;High
75;Center I;USA;10009788;High
75;Center I;USA;10011308;High
75;Center I;USA;10011548;High
75;Center I;USA;10011828;High
75;Center I;USA;10012328;High
75;Center I;USA;10012618;High
75;Center I;USA;10012698;High
75;Center I;USA;10013018;High
75;Center I;USA;10013408;High
75;Center I;USA;10013438;High
75;Center I;USA;10013458;High
75;Center I;USA;10013848;High
75;Center I;USA;10014418;High
75;Center I;USA;10014598;High
75;Center I;USA;10015118;High
75;Center I;USA;10015348;High
75;Center I;USA;10016158;High
75;Center I;USA;10031678;High
75;Center I;USA;10032298;High
75;Center I;USA;10033878;High
75;Center I;USA;10033888;High
75;Center I;USA;10034308;High
75;Center I;USA;10035298;High
75;Center I;USA;10035548;High
75;Center I;USA;10035888;High
75;Center I;USA;10037598;High
75;Center I;USA;10038158;High
75;Center I;USA;10038738;High
75;Center J;Australia;10047246;Low
75;Center J;France;10019179;High
75;Center J;France;10040799;Low
75;Center J;France;10041409;Low
75;Center J;France;10041449;Low
75;Center J;France;10041659;Low
75;Center J;Germany;10041759;Low
75;Center J;Germany;10041789;Low
75;Center J;Greater China;10024259;High
75;Center J;Greater China;10024769;High
75;Center J;Greater China;10024889;High
75;Center J;Greater China;10025309;High
75;Center J;Greater China;10025319;High
75;Center J;Greater China;10025949;High
75;Center J;Greater China;10026029;High
75;Center J;Greater China;10026779;High
75;Center J;Greater China;10027149;High
75;Center J;Greater China;10027279;High
75;Center J;Greater China;10042399;Low
75;Center J;Greater China;10042479;Low
75;Center J;Greater China;10042719;Low
75;Center J;Japan;10028279;High
75;Center J;Japan;10030009;High
75;Center J;Japan;10030019;High
75;Center J;Japan;10030069;High
75;Center J;Japan;10030189;High
75;Center J;Japan;10030259;High
75;Center J;Japan;10030339;High
75;Center J;Japan;10030389;High
75;Center J;Japan;10030849;High
75;Center J;Japan;10042949;Low
75;Center J;Japan;10043929;Low
75;Center J;Japan;10043989;Low
75;Center J;Japan;10044029;Low
75;Center J;Japan;10045059;Low
75;Center J;Spain;10019889;High
75;Center J;Spain;10020009;High
75;Center J;Spain;10020829;High
75;Center J;Spain;10021209;High
75;Center J;Spain;10021289;High
75;Center J;Spain;10022289;High
75;Center J;Spain;10042319;Low
75;Center J;UK;10017129;High
75;Center J;UK;10018079;High
75;Center J;UK;10018319;High
75;Center J;USA;10000039;High
75;Center J;USA;10000109;High
75;Center J;USA;10000399;High
75;Center J;USA;10000709;High
75;Center J;USA;10000979;High
75;Center J;USA;10002279;High
75;Center J;USA;10003249;High
75;Center J;USA;10003459;High
75;Center J;USA;10003879;High
75;Center J;USA;10004269;High
75;Center J;USA;10004759;High
75;Center J;USA;10005379;High
75;Center J;USA;10005869;High
75;Center J;USA;10006009;High
75;Center J;USA;10006149;High
75;Center J;USA;10006439;High
75;Center J;USA;10006789;High
75;Center J;USA;10007569;High
75;Center J;USA;10008419;High
75;Center J;USA;10009709;High
75;Center J;USA;10010289;High
75;Center J;USA;10011439;High
75;Center J;USA;10012119;High
75;Center J;USA;10012149;High
75;Center J;USA;10012649;High
75;Center J;USA;10013329;High
75;Center J;USA;10013469;High
75;Center J;USA;10014399;High
75;Center J;USA;10014899;High
75;Center J;USA;10015909;High
75;Center J;USA;10016469;High
75;Center J;USA;10016539;High
75;Center J;USA;10016589;High
75;Center J;USA;10016739;High
75;Center J;USA;10016839;High
75;Center J;USA;10031899;High
75;Center J;USA;10032039;High
75;Center J;USA;10032359;High
75;Center J;USA;10032659;High
75;Center J;USA;10032689;High
75;Center J;USA;10032739;High
75;Center J;USA;10034339;High
75;Center J;USA;10034349;High
75;Center J;USA;10034539;High
75;Center J;USA;10034559;High
75;Center J;USA;10035009;High
75;Center J;USA;10035099;High
75;Center J;USA;10035499;High
75;Center J;USA;10036329;High
75;Center J;USA;10036569;High
75;Center J;USA;10036939;High
75;Center J;USA;10037259;High
75;Center J;USA;10037639;High
75;Center J;USA;10037729;High
75;Center J;USA;10038489;High
75;Center J;USA;10038689;High
75;Center J;USA;10039799;High
76;Center A;Australia;10047347;Low
76;Center A;France;10018880;High
76;Center A;France;10019190;High
76;Center A;France;10041350;Low
76;Center A;France;10041460;Low
76;Center A;France;10041610;Low
76;Center A;France;10041630;Low
76;Center A;France;10041680;Low
76;Center A;Greater China;10022400;High
76;Center A;Greater China;10022530;High
76;Center A;Greater China;10022870;High
76;Center A;Greater China;10023010;High
76;Center A;Greater China;10023050;High
76;Center A;Greater China;10023430;High
76;Center A;Greater China;10023460;High
76;Center A;Greater China;10023510;High
76;Center A;Greater China;10023950;High
76;Center A;Greater China;10025000;High
76;Center A;Greater China;10025230;High
76;Center A;Greater China;10025590;High
76;Center A;Greater China;10025720;High
76;Center A;Greater China;10026850;High
76;Center A;Greater China;10027020;High
76;Center A;Greater China;10042580;Low
76;Center A;Greater China;10042870;Low
76;Center A;Japan;10027530;High
76;Center A;Japan;10027950;High
76;Center A;Japan;10028960;High
76;Center A;Japan;10029460;High
76;Center A;Japan;10029510;High
76;Center A;Japan;10029520;High
76;Center A;Japan;10029850;High
76;Center A;Japan;10030740;High
76;Center A;Japan;10030750;High
76;Center A;Japan;10031090;High
76;Center A;Japan;10043320;Low
76;Center A;Japan;10043440;Low
76;Center A;Japan;10045160;Low
76;Center A;Japan;10045200;Low
76;Center A;Spain;10019810;High
76;Center A;Spain;10021030;High
76;Center A;Spain;10021260;High
76;Center A;Spain;10021350;High
76;Center A;Spain;10021540;High
76;Center A;Spain;10021780;High
76;Center A;Spain;10021870;High
76;Center A;Spain;10021950;High
76;Center A;Spain;10021960;High
76;Center A;UK;10017170;High
76;Center A;UK;10017850;High
76;Center A;UK;10018150;High
76;Center A;USA;10000850;High
76;Center A;USA;10001100;High
76;Center A;USA;10001630;High
76;Center A;USA;10001800;High
76;Center A;USA;10002070;High
76;Center A;USA;10002400;High
76;Center A;USA;10002490;High
76;Center A;USA;10002890;High
76;Center A;USA;10002920;High
76;Center A;USA;10003480;High
76;Center A;USA;10003770;High
76;Center A;USA;10003860;High
76;Center A;USA;10003900;High
76;Center A;USA;10003940;High
76;Center A;USA;10004450;High
76;Center A;USA;10004490;High
76;Center A;USA;10004770;High
76;Center A;USA;10006750;High
76;Center A;USA;10006980;High
76;Center A;USA;10007810;High
76;Center A;USA;10007860;High
76;Center A;USA;10008080;High
76;Center A;USA;10008460;High
76;Center A;USA;10008610;High
76;Center A;USA;10008630;High
76;Center A;USA;10008780;High
76;Center A;USA;10008890;High
76;Center A;USA;10008920;High
76;Center A;USA;10009550;High
76;Center A;USA;10009880;High
76;Center A;USA;10010760;High
76;Center A;USA;10010770;High
76;Center A;USA;10010840;High
76;Center A;USA;10010860;High
76;Center A;USA;10011860;High
76;Center A;USA;10012420;High
76;Center A;USA;10012500;High
76;Center A;USA;10013110;High
76;Center A;USA;10013810;High
76;Center A;USA;10013820;High
76;Center A;USA;10013870;High
76;Center A;USA;10014220;High
76;Center A;USA;10014930;High
76;Center A;USA;10015440;High
76;Center A;USA;10015770;High
76;Center A;USA;10016510;High
76;Center A;USA;10031680;High
76;Center A;USA;10032080;High
76;Center A;USA;10032300;High
76;Center A;USA;10033320;High
76;Center A;USA;10033450;High
76;Center A;USA;10033520;High
76;Center A;USA;10033630;High
76;Center A;USA;10033740;High
76;Center A;USA;10034480;High
76;Center A;USA;10034900;High
76;Center A;USA;10035820;High
76;Center A;USA;10036060;High
76;Center A;USA;10036420;High
76;Center A;USA;10036540;High
76;Center A;USA;10038420;High
76;Center A;USA;10038590;High
76;Center A;USA;10039540;High
76;Center B;France;10018911;High
76;Center B;France;10019001;High
76;Center B;France;10019351;High
76;Center B;France;10040891;Low
76;Center B;France;10041071;Low
76;Center B;Greater China;10022421;High
76;Center B;Greater China;10022471;High
76;Center B;Greater China;10022751;High
76;Center B;Greater China;10023021;High
76;Center B;Greater China;10023121;High
76;Center B;Greater China;10024191;High
76;Center B;Greater China;10024831;High
76;Center B;Greater China;10025031;High
76;Center B;Greater China;10025081;High
76;Center B;Greater China;10025301;High
76;Center B;Greater China;10026501;High
76;Center B;Greater China;10027451;High
76;Center B;Greater China;10042531;Low
76;Center B;Greater China;10042801;Low
76;Center B;Greater China;10042821;Low
76;Center B;Greater China;10042841;Low
76;Center B;Japan;10028181;High
76;Center B;Japan;10028941;High
76;Center B;Japan;10029351;High
76;Center B;Japan;10029701;High
76;Center B;Japan;10030881;High
76;Center B;Japan;10044261;Low
76;Center B;Japan;10044991;Low
76;Center B;Japan;10045061;Low
76;Center B;Japan;10045181;Low
76;Center B;Spain;10020311;High
76;Center B;Spain;10021111;High
76;Center B;Spain;10041891;Low
76;Center B;Spain;10042041;Low
76;Center B;UK;10017121;High
76;Center B;UK;10017431;High
76;Center B;UK;10017651;High
76;Center B;UK;10018511;High
76;Center B;USA;10000711;High
76;Center B;USA;10000781;High
76;Center B;USA;10001131;High
76;Center B;USA;10001381;High
76;Center B;USA;10001671;High
76;Center B;USA;10002511;High
76;Center B;USA;10002631;High
76;Center B;USA;10002871;High
76;Center B;USA;10003551;High
76;Center B;USA;10003581;High
76;Center B;USA;10004571;High
76;Center B;USA;10004871;High
