	Country	Date	value	Arima ForecastValue Future	Arima ForecastValue Validation	Arima MSE	Auto-Arima ForecastValue Future	Auto-Arima ForecastValue Validation	Auto-Arima MSE	Prophet ForecastValue Future	Prophet ForecastValue Validation	Prophet MSE	Regression ForecastValue Future	Regression ForecastValue Validation	Regression MSE	Regression Slope	Regression Slope Monthly Change Proj	Regression Trend Direction
2067	Suriname	2011-01-01			15772.466898831719	4018.1517720055886		15854.95	3892.933582901936		14818.722007945787	2107.6190953243386		13291.122370570549	1377.198941024209	1.1323667715434498	413.3138716133544	Positive Trend
2068	Suriname	2012-01-01			16705.86927651816	4018.1517720055886		16822.09	3892.933582901936		15560.992098647748	2107.6190953243386		13677.426102177473	1377.198941024209	1.1323667715434498	413.3138716133544	Positive Trend
2069	Suriname	2013-01-01			17682.667136835287	4018.1517720055886		17789.23	3892.933582901936		16144.071174651559	2107.6190953243386		14064.78820017248	1377.198941024209	1.1323667715434498	413.3138716133544	Positive Trend
2070	Suriname	2014-01-01			18705.50543713226	4018.1517720055886		18756.37	3892.933582901936		16873.298347417163	2107.6190953243386		14451.09193177952	1377.198941024209	1.1323667715434498	413.3138716133544	Positive Trend
2071	Suriname	2015-01-01			19774.38417740907	4018.1517720055886		19723.51	3892.933582901936		17609.096562013925	2107.6190953243386		14837.395663386444	1377.198941024209	1.1323667715434498	413.3138716133544	Positive Trend
2072	Suriname	2016-01-01			20889.303357665718	4018.1517720055886		20690.649999999998	3892.933582901936		18351.366652715602	2107.6190953243386		15223.699394993484	1377.198941024209	1.1323667715434498	413.3138716133544	Positive Trend
2073	Suriname	2017-01-01		16018.39291748623	22050.262977902206	4018.1517720055886	15770.658799364783	21657.789999999997	3892.933582901936	16114.19523014477	18934.445728719667	2107.6190953243386	16166.850070744986	15611.061492988374	1377.198941024209	1.1323667715434498	413.3138716133544	Positive Trend
2074	Suriname	2018-01-01		16568.42827698485		4018.1517720055886	16074.5877466539		3892.933582901936	16653.940119868093		2107.6190953243386	16580.16394235834		1377.198941024209	1.1323667715434498	413.3138716133544	Positive Trend
2075	Suriname	2019-01-01		17049.74018583652		4018.1517720055886	16378.516693943018		3892.933582901936	17078.79150818578		2107.6190953243386	16993.477813971695		1377.198941024209	1.1323667715434498	413.3138716133544	Positive Trend
2076	Suriname	2020-01-01		17541.42210742652		4018.1517720055886	16682.445641232138		3892.933582901936	17388.745648011864		2107.6190953243386	17406.79168558505		1377.198941024209	1.1323667715434498	413.3138716133544	Positive Trend
2077	Suriname	2021-01-01		18043.474041754846		4018.1517720055886	16986.374588521256		3892.933582901936	17776.32590822066		2107.6190953243386	17821.23792396998		1377.198941024209	1.1323667715434498	413.3138716133544	Positive Trend
2078	Suriname	2022-01-01		18555.895988821503		4018.1517720055886	17290.303535810373		3892.933582901936	18316.07079794343		2107.6190953243386	18234.551795583335		1377.198941024209	1.1323667715434498	413.3138716133544	Positive Trend
2079	Suriname	2023-01-01		19078.68794862649		4018.1517720055886	17594.23248309949		3892.933582901936	18740.922186261494		2107.6190953243386	18647.86566719669		1377.198941024209	1.1323667715434498	413.3138716133544	Positive Trend
2080	Philippines	2011-01-01			5962.965960167724	222.67334725177633		5932.079999999999	559.9444336972869		5723.185363937517	673.2776772565172		5296.305956905242	1353.5774999691098		202.2025908069918	Positive Trend
2081	Philippines	2012-01-01			6274.9203278277755	222.67334725177633		6156.959999999998	559.9444336972869		5964.519944665623	673.2776772565172		5446.492840678489	1353.5774999691098		202.2025908069918	Positive Trend
2082	Philippines	2013-01-01			6582.570901042309	222.67334725177633		6381.839999999997	559.9444336972869		6171.630515124897	673.2776772565172		5597.091195366171	1353.5774999691098		202.2025908069918	Positive Trend
2083	Philippines	2014-01-01			6902.283700270873	222.67334725177633		6606.719999999997	559.9444336972869		6430.885696165697	673.2776772565172		5747.278079139418	1353.5774999691098		202.2025908069918	Positive Trend
2084	Philippines	2015-01-01			7234.058725513467	222.67334725177633		6831.599999999996	559.9444336972869		6681.1745025953805	673.2776772565172		5897.464962912723	1353.5774999691098		202.2025908069918	Positive Trend
2085	Philippines	2016-01-01			7577.895976770092	222.67334725177633		7056.479999999995	559.9444336972869		6922.509083323643	673.2776772565172		6047.651846685971	1353.5774999691098		202.2025908069918	Positive Trend
2086	Philippines	2017-01-01		8831.959027464824	7933.795454040746	222.67334725177633	8877.123187001907	7281.359999999994	559.9444336972869	8246.107370049	7129.619653782778	673.2776772565172	7193.175614058506	6198.250201373652	1353.5774999691098		202.2025908069918	Positive Trend
2087	Philippines	2018-01-01		9304.515618974603		222.67334725177633	9423.331680497393		559.9444336972869	8661.882507835231		673.2776772565172	7395.3782048654975		1353.5774999691098		202.2025908069918	Positive Trend
2088	Philippines	2019-01-01		9793.560434716846		222.67334725177633	10000.035743417971		559.9444336972869	9083.974329373796		673.2776772565172	7597.5807956725475		1353.5774999691098		202.2025908069918	Positive Trend
2089	Philippines	2020-01-01		10300.072713495916		222.67334725177633	10587.49915704229		559.9444336972869	9512.420167425324		673.2776772565172	7799.783386479539		1353.5774999691098		202.2025908069918	Positive Trend
2090	Philippines	2021-01-01		10824.052455311814		222.67334725177633	11196.102767836734		559.9444336972869	9930.626054066563		673.2776772565172	8002.53995698737		1353.5774999691098		202.2025908069918	Positive Trend
2091	Philippines	2022-01-01		11365.499660164538		222.67334725177633	11826.173908942787		559.9444336972869	10346.401191852943		673.2776772565172	8204.74254779442		1353.5774999691098		202.2025908069918	Positive Trend
2092	Philippines	2023-01-01		11924.41432805409		222.67334725177633	12474.4170158605		559.9444336972869	10768.493013391817		673.2776772565172	8406.945138601412		1353.5774999691098		202.2025908069918	Positive Trend
2093	Turkmenistan	2011-01-01			12231.6978566701	1380.4907041644756		12686.090000000002	2429.3565184221184		8370.073352596017	5922.076052734067		8325.120662559406	5914.838101631596	1.3596178294974999	496.26050776662305	Positive Trend
2094	Turkmenistan	2012-01-01			13296.527221913952	1380.4907041644756		14159.640000000003	2429.3565184221184		8611.97872718405	5922.076052734067		8592.658544156584	5914.838101631596	1.3596178294974999	496.26050776662305	Positive Trend
2095	Turkmenistan	2013-01-01			14548.195396333489	1380.4907041644756		15633.190000000004	2429.3565184221184		8782.03215973056	5922.076052734067		8860.929406251293	5914.838101631596	1.3596178294974999	496.26050776662305	Positive Trend
2096	Turkmenistan	2014-01-01			15877.281018286456	1380.4907041644756		17106.740000000005	2429.3565184221184		9141.091056891983	5922.076052734067		9128.46728784847	5914.838101631596	1.3596178294974999	496.26050776662305	Positive Trend
2097	Turkmenistan	2015-01-01			17283.784087772852	1380.4907041644756		18580.290000000008	2429.3565184221184		9441.593955287004	5922.076052734067		9396.005169445532	5914.838101631596	1.3596178294974999	496.26050776662305	Positive Trend
2098	Turkmenistan	2016-01-01			18767.704604792678	1380.4907041644756		20053.84000000001	2429.3565184221184		9683.499329875182	5922.076052734067		9663.54305104271	5914.838101631596	1.3596178294974999	496.26050776662305	Positive Trend
2099	Turkmenistan	2017-01-01		19743.65803612232	20329.042569345933	1380.4907041644756	19074.999106602045	21527.390000000014	2429.3565184221184	14332.086446965845	9853.552762421696	5922.076052734067	14332.829350281041	9931.81391313742	5914.838101631596	1.3596178294974999	496.26050776662305	Positive Trend
2100	Turkmenistan	2018-01-01		21730.22590982877		1380.4907041644756	20425.299884008204		2429.3565184221184	14831.994769393725		5922.076052734067	14829.089858047664		5914.838101631596	1.3596178294974999	496.26050776662305	Positive Trend
2101	Turkmenistan	2019-01-01		23343.804027766422		1380.4907041644756	21852.591985346706		2429.3565184221184	15327.126610496205		5922.076052734067	15325.35036581417		5914.838101631596	1.3596178294974999	496.26050776662305	Positive Trend
2102	Turkmenistan	2020-01-01		25030.273696468357		1380.4907041644756	23096.504374085936		2429.3565184221184	15817.48343868037		5922.076052734067	15821.610873580794		5914.838101631596	1.3596178294974999	496.26050776662305	Positive Trend
2103	Turkmenistan	2021-01-01		26789.634915934574		1380.4907041644756	24533.185131166672		2429.3565184221184	16318.620780044006		5922.076052734067	16319.230999176856		5914.838101631596	1.3596178294974999	496.26050776662305	Positive Trend
2104	Turkmenistan	2022-01-01		28621.887686165068		1380.4907041644756	25954.381245771383		2429.3565184221184	16818.529102471868		5922.076052734067	16815.49150694348		5914.838101631596	1.3596178294974999	496.26050776662305	Positive Trend
2105	Turkmenistan	2023-01-01		30527.032007159843		1380.4907041644756	27349.35596387947		2429.3565184221184	17313.660943574356		5922.076052734067	17311.752014710102		5914.838101631596	1.3596178294974999	496.26050776662305	Positive Trend
2106	Senegal	2011-01-01			2753.8002447365243	89.25032017765554		2740.942380952381	181.02840149565606		2765.5780306139486	101.94049323226079		2693.4064772642887	183.85956392116177		71.12266220440506	Positive Trend
2107	Senegal	2012-01-01			2826.9053533049337	89.25032017765554		2797.554761904762	181.02840149565606		2866.666903531385	101.94049323226079		2758.291348811428	183.85956392116177		71.12266220440506	Positive Trend
2108	Senegal	2013-01-01			2911.3314278958305	89.25032017765554		2854.167142857143	181.02840149565606		2935.5837044195473	101.94049323226079		2823.353987129929	183.85956392116177		71.12266220440506	Positive Trend
2109	Senegal	2014-01-01			2997.652998953352	89.25032017765554		2910.779523809524	181.02840149565606		2998.501113701457	101.94049323226079		2888.2388586770685	183.85956392116177		71.12266220440506	Positive Trend
2110	Senegal	2015-01-01			3085.870066477498	89.25032017765554		2967.391904761905	181.02840149565606		3080.511032232856	101.94049323226079		2953.123730224208	183.85956392116177		71.12266220440506	Positive Trend
2111	Senegal	2016-01-01			3175.9826304682683	89.25032017765554		3024.004285714286	181.02840149565606		3181.5999051501854	101.94049323226079		3018.0086017713475	183.85956392116177		71.12266220440506	Positive Trend
2112	Senegal	2017-01-01		3596.418306370853	3267.9906909256633	89.25032017765554	3622.539707936638	3080.6166666666672	181.02840149565606	3321.036217243265	3250.516706038401	101.94049323226079	3200.3827234710043	3083.0712400898483	183.85956392116177		71.12266220440506	Positive Trend
2113	Senegal	2018-01-01		3749.729912358445		89.25032017765554	3807.374714444113		181.02840149565606	3400.4090742442486		101.94049323226079	3271.5053856754384		183.85956392116177		71.12266220440506	Positive Trend
2114	Senegal	2019-01-01		3887.1558955245855		89.25032017765554	3981.2371006634125		181.02840149565606	3493.268618920678		101.94049323226079	3342.6280478798435		183.85956392116177		71.12266220440506	Positive Trend
2115	Senegal	2020-01-01		4028.7722266566284		89.25032017765554	4161.172454488133		181.02840149565606	3599.600721423588		101.94049323226079	3413.7507100842486		183.85956392116177		71.12266220440506	Positive Trend
2116	Senegal	2021-01-01		4174.5789057545735		89.25032017765554	4337.74662980053		181.02840149565606	3689.231883656682		101.94049323226079	3485.068228897435		183.85956392116177		71.12266220440506	Positive Trend
2117	Senegal	2022-01-01		4324.575932818421		89.25032017765554	4516.181101713491		181.02840149565606	3768.6047406576918		101.94049323226079	3556.19089110184		183.85956392116177		71.12266220440506	Positive Trend
2118	Senegal	2023-01-01		4478.763307848171		89.25032017765554	4693.585963497332		181.02840149565606	3861.4642853339656		101.94049323226079	3627.313553306245		183.85956392116177		71.12266220440506	Positive Trend
2119	Trinidad and Tobago	2011-01-01			32703.096839627677	6718.386748234284		32112.411904761906	3833.0038072105885		31569.230932575807	3963.847722122955		31290.628607168328	3889.722976567447	3.1899127929121955	1164.3181694131345	Positive Trend
2120	Trinidad and Tobago	2012-01-01			34158.73013843094	6718.386748234284		33212.10380952381	3833.0038072105885		32933.492455335756	3963.847722122955		32591.40489276219	3889.722976567447	3.1899127929121955	1164.3181694131345	Positive Trend
2121	Trinidad and Tobago	2013-01-01			35947.63925119386	6718.386748234284		34311.79571428571	3833.0038072105885		33591.75287304938	3963.847722122955		33895.74494900135	3889.722976567447	3.1899127929121955	1164.3181694131345	Positive Trend
2122	Trinidad and Tobago	2014-01-01			37785.04245616748	6718.386748234284		35411.48761904761	3833.0038072105885		35301.50937599199	3963.847722122955		35196.52123459568	3889.722976567447	3.1899127929121955	1164.3181694131345	Positive Trend
2123	Trinidad and Tobago	2015-01-01			39670.9397533518	6718.386748234284		36511.179523809515	3833.0038072105885		36838.64542120172	3963.847722122955		36497.297520189546	3889.722976567447	3.1899127929121955	1164.3181694131345	Positive Trend
2124	Trinidad and Tobago	2016-01-01			41605.331142746814	6718.386748234284		37610.871428571416	3833.0038072105885		38202.90694396224	3963.847722122955		37798.07380578341	3889.722976567447	3.1899127929121955	1164.3181694131345	Positive Trend
2125	Trinidad and Tobago	2017-01-01		30980.611170580392	43588.21662435253	6718.386748234284	32018.555002929206	38710.56333333332	3833.0038072105885	36093.1384515361	38861.16736167573	3963.847722122955	36526.61924576294	39102.41386202257	3889.722976567447	3.1899127929121955	1164.3181694131345	Positive Trend
2126	Trinidad and Tobago	2018-01-01		30690.54218781168		6718.386748234284	32603.971910575714		3833.0038072105885	37800.524720103866		3963.847722122955	37690.937415175606		3889.722976567447	3.1899127929121955	1164.3181694131345	Positive Trend
2127	Trinidad and Tobago	2019-01-01		30317.39235216157		6718.386748234284	33261.175426990856		3833.0038072105885	39183.87222004705		3963.847722122955	38855.25558458874		3889.722976567447	3.1899127929121955	1164.3181694131345	Positive Trend
2128	Trinidad and Tobago	2020-01-01		29915.421980213396		6718.386748234284	33942.73968273746		3833.0038072105885	40242.9310083763		3963.847722122955	40019.57375400141		3889.722976567447	3.1899127929121955	1164.3181694131345	Positive Trend
2129	Trinidad and Tobago	2021-01-01		29484.631071967156		6718.386748234284	34632.57073964595		3833.0038072105885	40767.067811557994		3963.847722122955	41187.081836207304		3889.722976567447	3.1899127929121955	1164.3181694131345	Positive Trend
